file,config,verification_result,ranking_functions,invariants,nontermination,total_time,analysis_time,cpu_time,used_heap,termination_config,analysis_name,output_dir,relative_path
fibo_2calls_15-2.c,lasso,UNKNOWN,,,Non-termination arguments:,0.799s,0.033s,2.600s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_15-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_2calls_15-2.c
fibo_2calls_20-2.c,lasso,UNKNOWN,,,Non-termination arguments:,0.771s,0.034s,2.530s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_20-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_2calls_20-2.c
fibo_2calls_25-2.c,lasso,UNKNOWN,,,Non-termination arguments:,0.779s,0.033s,2.610s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_25-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_2calls_25-2.c
fig1.c,lasso,UNKNOWN,"Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 1; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -2*main::y + 2*main::__CPAchecker_TMP_0 + 1; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2",Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.705s,0.972s,4.940s,436MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fig1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/fig1.c
fig1.v.c,lasso,UNKNOWN,"Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 1; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2",Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.514s,0.779s,4.770s,397MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fig1.v.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/fig1.v.c
fig2.c,lasso,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_2, main::x) = 1*main::__CPAchecker_TMP_2 - 1*main::x + 1; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::y) = 6*main::__CPAchecker_TMP_2 - 3*main::y + 4; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 1*main::__CPAchecker_TMP_2 - 1*main::x + 1; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 5; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::y) = 8*main::__CPAchecker_TMP_2 - 3*main::y + 4; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 1*main::__CPAchecker_TMP_2 - 1*main::x + 1; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2",Supporting invariants []; Supporting invariants []; Supporting invariants [2*main::x - 1*main::y >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [8*main::x - 3*main::y >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [],Non-termination arguments:,3.269s,2.506s,7.930s,527MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fig2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/dagger/fig2.c
form22.c,lasso,UNKNOWN,,,Non-termination arguments:,1.137s,0.394s,4.100s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/form22.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/form22.c
gcd01-1.c,lasso,UNKNOWN,,,Non-termination arguments:,0.804s,0.042s,2.600s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/gcd01-1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive/gcd01-1.c
gcd02.c,lasso,UNKNOWN,,,Non-termination arguments:,0.816s,0.046s,2.630s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/gcd02.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive/gcd02.c
gj2007.c,lasso,UNKNOWN,Ranking function f(main::x) = -1*main::x + 84,Supporting invariants [],Non-termination arguments:,289.192s,288.456s,300.420s,591MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/gj2007.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-lit/gj2007.c
gj2007_true-unreach-call_true-termination.c,lasso,UNKNOWN,Ranking function f(main::x) = -1*main::x + 84,Supporting invariants [],Non-termination arguments:,288.681s,287.919s,299.940s,589MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/gj2007_true-unreach-call_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/loops/loop-lit/gj2007_true-unreach-call_true-termination.c
gr2006.c,lasso,UNKNOWN,Ranking function f(main::x) = -3*main::x + 151,Supporting invariants [],Non-termination arguments:,286.892s,286.149s,300.070s,586MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/gr2006.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-lit/gr2006.c
gr2006_true-unreach-call_true-termination.c,lasso,UNKNOWN,Ranking function f(main::x) = -3*main::x + 151,Supporting invariants [],Non-termination arguments:,286.667s,285.890s,300.060s,599MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/gr2006_true-unreach-call_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/loops/loop-lit/gr2006_true-unreach-call_true-termination.c
gsv2008.c,lasso,UNKNOWN,"Ranking function f(main::y, main::__CPAchecker_TMP_0) = -250251*main::y + 250251*main::__CPAchecker_TMP_0 + 250250; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -1001001*main::y + 1001001*main::__CPAchecker_TMP_0 + 1001000; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -1001001*main::y + 1001001*main::__CPAchecker_TMP_0 + 1001000; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -1001001*main::y + 1001001*main::__CPAchecker_TMP_0 + 1001000; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -1001001*main::y + 1001001*main::__CPAchecker_TMP_0 + 1001000",Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.538s,0.776s,4.730s,327MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/gsv2008.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-lit/gsv2008.c
gsv2008_true-unreach-call_true-termination.c,lasso,UNKNOWN,"Ranking function f(main::y, main::__CPAchecker_TMP_0) = -250251*main::y + 250251*main::__CPAchecker_TMP_0 + 250250; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -1001001*main::y + 1001001*main::__CPAchecker_TMP_0 + 1001000; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -1001001*main::y + 1001001*main::__CPAchecker_TMP_0 + 1001000; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -1001001*main::y + 1001001*main::__CPAchecker_TMP_0 + 1001000; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -1001001*main::y + 1001001*main::__CPAchecker_TMP_0 + 1001000",Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.476s,0.738s,4.610s,385MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/gsv2008_true-unreach-call_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/loops/loop-lit/gsv2008_true-unreach-call_true-termination.c
gulwani_fig1a.c,lasso,UNKNOWN,"Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 1; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 1; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2",Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.397s,0.647s,4.510s,330MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/gulwani_fig1a.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/invgen/gulwani_fig1a.c
half.c,lasso,UNKNOWN,Ranking function f(main::i) = -5*main::i + 4,Supporting invariants [],Non-termination arguments:,1.384s,0.631s,5.460s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/half.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-new/half.c
half_true-unreach-call_true-termination.c,lasso,UNKNOWN,Ranking function f(main::i) = -5*main::i + 4,Supporting invariants [],Non-termination arguments:,1.384s,0.637s,5.350s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/half_true-unreach-call_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/loops/loop-new/half_true-unreach-call_true-termination.c
hhk2008.c,lasso,UNKNOWN,Ranking function f(main::res) = -1*main::res + 2000002333334,Supporting invariants [-4*main::cnt - 3*main::res + 6000007000001 > 0],Non-termination arguments:,286.734s,285.961s,300.020s,592MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/hhk2008.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-lit/hhk2008.c
id2_b2_o3.c,lasso,UNKNOWN,,,Non-termination arguments:,0.780s,0.036s,2.560s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/id2_b2_o3.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/id2_b2_o3.c
id2_b3_o5.c,lasso,UNKNOWN,,,Non-termination arguments:,0.785s,0.037s,2.600s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/id2_b3_o5.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/id2_b3_o5.c
id2_b5_o10.c,lasso,UNKNOWN,,,Non-termination arguments:,0.789s,0.036s,2.520s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/id2_b5_o10.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/id2_b5_o10.c
id_b2_o3.c,lasso,UNKNOWN,,,Non-termination arguments:,0.765s,0.033s,2.500s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/id_b2_o3.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/id_b2_o3.c
id_b3_o5-2.c,lasso,UNKNOWN,,,Non-termination arguments:,0.780s,0.033s,2.540s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/id_b3_o5-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/id_b3_o5-2.c
id_b5_o10-2.c,lasso,UNKNOWN,,,Non-termination arguments:,0.772s,0.035s,2.490s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/id_b5_o10-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/id_b5_o10-2.c
ifcomp.c,lasso,UNKNOWN,,,Non-termination arguments:,1.626s,0.860s,6.410s,269MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ifcomp.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ifcomp.c
ifeqn1.c,lasso,UNKNOWN,,,Non-termination arguments:,1.229s,0.467s,4.300s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ifeqn1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ifeqn1.c
ifeqn2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.218s,0.460s,4.300s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ifeqn2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ifeqn2.c
ifeqn3.c,lasso,UNKNOWN,,,Non-termination arguments:,1.224s,0.467s,4.300s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ifeqn3.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ifeqn3.c
ifeqn4.c,lasso,UNKNOWN,,,Non-termination arguments:,1.250s,0.481s,4.450s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ifeqn4.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ifeqn4.c
ifeqn5.c,lasso,UNKNOWN,,,Non-termination arguments:,1.203s,0.468s,4.270s,259MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ifeqn5.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ifeqn5.c
ifncomp.c,lasso,UNKNOWN,,,Non-termination arguments:,1.651s,0.889s,6.630s,280MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ifncomp.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ifncomp.c
iftelse.c,lasso,UNKNOWN,"Ranking function f(main::j, SIZE) = -3*main::j + 5*SIZE","Supporting invariants [1*SIZE > 0, -3*main::j + 4*main::i >= 0, -4*main::n + 5*SIZE >= 0]",Non-termination arguments:,3.924s,3.147s,13.340s,585MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/iftelse.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loops-crafted-1/iftelse.c
indp1.c,lasso,UNKNOWN,,,Non-termination arguments:,1.373s,0.624s,5.770s,259MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/indp1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/indp1.c
indp2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.353s,0.607s,5.740s,270MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/indp2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/indp2.c
indp3.c,lasso,UNKNOWN,,,Non-termination arguments:,1.503s,0.750s,6.800s,248MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/indp3.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/indp3.c
indp4.c,lasso,UNKNOWN,,,Non-termination arguments:,1.357s,0.618s,5.910s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/indp4.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/indp4.c
indp5.c,lasso,UNKNOWN,,,Non-termination arguments:,1.817s,0.986s,8.430s,333MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/indp5.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/indp5.c
ken-imp.c,lasso,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_1, main::__CPAchecker_TMP_0, main::y) = -3*main::__CPAchecker_TMP_1 - 1*main::__CPAchecker_TMP_0 + 3*main::y; Ranking function f(main::__CPAchecker_TMP_1, main::__CPAchecker_TMP_0, main::y) = -3*main::__CPAchecker_TMP_1 + 1*main::__CPAchecker_TMP_0 + 3*main::y; Ranking function f(main::__CPAchecker_TMP_0, main::j, main::y, main::i) = -4*main::__CPAchecker_TMP_0 - 3*main::j + 3*main::y + 3*main::i; Ranking function f(main::__CPAchecker_TMP_1, main::y) = -3*main::__CPAchecker_TMP_1 + 3*main::y + 2; Ranking function f(main::x, main::__CPAchecker_TMP_0) = 3*main::x - 4*main::__CPAchecker_TMP_0; Ranking function f(main::x) = 1*main::x; Ranking function f(main::__CPAchecker_TMP_1, main::__CPAchecker_TMP_0, main::y) = -3*main::__CPAchecker_TMP_1 - 1*main::__CPAchecker_TMP_0 + 3*main::y; Ranking function f(main::__CPAchecker_TMP_1, main::y) = -3*main::__CPAchecker_TMP_1 + 3*main::y + 2; Ranking function f(main::x, main::__CPAchecker_TMP_0) = 3*main::x - 4*main::__CPAchecker_TMP_0; Ranking function f(main::__CPAchecker_TMP_1, main::y) = -3*main::__CPAchecker_TMP_1 + 3*main::y + 2; Ranking function f(main::x, main::__CPAchecker_TMP_0) = 3*main::x - 4*main::__CPAchecker_TMP_0; Ranking function f(main::__CPAchecker_TMP_1, main::y) = -3*main::__CPAchecker_TMP_1 + 3*main::y + 2; Ranking function f(main::x, main::__CPAchecker_TMP_0) = 3*main::x - 4*main::__CPAchecker_TMP_0; Ranking function f(main::j, main::y, main::i) = -3*main::j + 3*main::y + 4*main::i; Ranking function f(main::__CPAchecker_TMP_1, main::y) = -3*main::__CPAchecker_TMP_1 + 3*main::y + 7; Ranking function f(main::__CPAchecker_TMP_1, main::y, main::i) = -3*main::__CPAchecker_TMP_1 + 3*main::y + 1*main::i; Ranking function f(main::__CPAchecker_TMP_1, main::__CPAchecker_TMP_0, main::y) = -3*main::__CPAchecker_TMP_1 - 1*main::__CPAchecker_TMP_0 + 3*main::y; Ranking function f(main::j, main::y, main::i) = -3*main::j + 3*main::y + 4*main::i + 3; Ranking function f(main::x, main::__CPAchecker_TMP_0) = 3*main::x - 4*main::__CPAchecker_TMP_0; Ranking function f(main::__CPAchecker_TMP_1, main::y) = -3*main::__CPAchecker_TMP_1 + 3*main::y + 2; Ranking function f(main::x, main::__CPAchecker_TMP_0) = 3*main::x - 4*main::__CPAchecker_TMP_0; Ranking function f(main::j, main::y, main::i) = -3*main::j + 3*main::y + 4*main::i; Ranking function f(main::__CPAchecker_TMP_1, main::__CPAchecker_TMP_0, main::y) = -3*main::__CPAchecker_TMP_1 - 1*main::__CPAchecker_TMP_0 + 3*main::y; Ranking function f(main::__CPAchecker_TMP_1, main::y) = -3*main::__CPAchecker_TMP_1 + 3*main::y + 2",Supporting invariants []; Supporting invariants []; Supporting invariants [-1*main::x - 1*main::j + 1*main::y + 1*main::i >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [-4*main::x - 3*main::j + 3*main::y + 4*main::i >= 0]; Supporting invariants []; Supporting invariants [-1*main::x + 1*main::i >= 0]; Supporting invariants []; Supporting invariants [-4*main::x - 3*main::j + 3*main::y + 4*main::i + 2 > 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [-4*main::x - 3*main::j + 3*main::y + 4*main::i >= 0]; Supporting invariants []; Supporting invariants [],Non-termination arguments:,3.667s,2.936s,8.620s,505MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ken-imp.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/invgen/ken-imp.c
